location,soiltype,dampingdepth,soilwater_fc_global,soilwater_sat_global,drainage_rate,deltatheta,DZF,depth_1,depth_2,depth_3,depth_4,depth_5,depth_6,soilwater_fc_1,soilwater_fc_2,soilwater_fc_3,soilwater_fc_4,soilwater_fc_5,soilwater_fc_6,soilwater_red_1,soilwater_red_2,soilwater_red_3,soilwater_red_4,soilwater_red_5,soilwater_red_6,soilwater_wp_1,soilwater_wp_2,soilwater_wp_3,soilwater_wp_4,soilwater_wp_5,soilwater_wp_6,soilwater_sat_1,soilwater_sat_2,soilwater_sat_3,soilwater_sat_4,soilwater_sat_5,soilwater_sat_6,soilwater_init_1,soilwater_init_2,soilwater_init_3,soilwater_init_4,soilwater_init_5,soilwater_init_6,bulkdensity_1,bulkdensity_2,bulkdensity_3,bulkdensity_4,bulkdensity_5,bulkdensity_6,clay_1,clay_2,clay_3,clay_4,clay_5,clay_6,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,ammonium_1,ammonium_2,ammonium_3,ammonium_4,ammonium_5,ammonium_6,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,sand_1,sand_2,sand_3,sand_4,sand_5,sand_6,soilwater_res_1,soilwater_res_2,soilwater_res_3,soilwater_res_4,soilwater_res_5,soilwater_res_6,macroporevolume_1,macroporevolume_2,macroporevolume_3,macroporevolume_4,macroporevolume_5,macroporevolume_6,SoilLayerDepth_1,SoilLayerDepth_2,SoilLayerDepth_3,SoilLayerDepth_4,SoilLayerDepth_5,SoilLayerDepth_6,CaCO3_1,CaCO3_2,CaCO3_3,CaCO3_4,CaCO3_5,CaCO3_6,PH_1,PH_2,PH_3,PH_4,PH_5,PH_6,BSA_1,BSA_2,BSA_3,BSA_4,BSA_5,BSA_6,LowerBoundaryConcentration,RootMaxUptakeRate,InitialDissolvedPConcentration_1,InitialDissolvedPConcentration_2,InitialDissolvedPConcentration_3,InitialDissolvedPConcentration_4,InitialDissolvedPConcentration_5,InitialDissolvedPConcentration_6,InitialAdsorbedPConcentration_1,InitialAdsorbedPConcentration_2,InitialAdsorbedPConcentration_3,InitialAdsorbedPConcentration_4,InitialAdsorbedPConcentration_5,InitialAdsorbedPConcentration_6,InitialFixedPConcentration_1,InitialFixedPConcentration_2,InitialFixedPConcentration_3,InitialFixedPConcentration_4,InitialFixedPConcentration_5,InitialFixedPConcentration_6,slimalfa_1,slimalfa_2,slimalfa_3,slimalfa_4,slimalfa_5,slimalfa_6
49634,AP5,6,0.382359035,0.648166811,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.333891093,0.370132209,0.381298324,0.370388281,0.38997323,0.38997323,0.249395739,0.287607594,0.293362261,0.292604832,0.307726524,0.307726524,0.164900384,0.205082978,0.205426198,0.214821384,0.225479819,0.225479819,0.596167496,0.632203182,0.66521096,0.599944766,0.6594193,0.6594193,0.333891093,0.370132209,0.381298324,0.370388281,0.38997323,0.38997323,0.7967,0.7354,0.6845,0.801,0.6746,0.6746,4.8679,4.8555,5.9159,7.563,6.7467,6.7467,13.5374,22.9498,28.6791,18.4326,25.4586,25.4586,5,4,3,2,1,0,5,4,3,2,1,0,87.0932,87.0775,85.6592,83.8517,83.2702,83.2702,0.146772092,0.185710268,0.185175287,0.195936008,0.205543324,0.205543324,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49635,AP5,6,0.228432385,0.390739783,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.186744777,0.21343956,0.211145431,0.241096261,0.234656955,0.234656955,0.130336979,0.152345414,0.151820409,0.189169397,0.179700664,0.179700664,0.073929181,0.091251268,0.092495387,0.137242532,0.124744372,0.124744372,0.434795525,0.43776455,0.40082943,0.381167077,0.380036771,0.380036771,0.186744777,0.21343956,0.211145431,0.241096261,0.234656955,0.234656955,1.3463,1.328,1.4394,1.5247,1.51,1.51,5.2645,5.1557,6.2618,17.285,13.4683,13.4683,4.2082,6.6132,7.5837,4.9369,6.7297,6.7297,5,4,3,2,1,0,5,4,3,2,1,0,80.6792,80.8802,81.0341,68.3347,73.549,73.549,0.064697038,0.080169804,0.081491122,0.125057269,0.112542035,0.112542035,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49636,AP5,6,0.37343069,0.565602206,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.305843065,0.351152168,0.384017828,0.338510062,0.385800817,0.385800817,0.226863522,0.273278368,0.305322671,0.267870416,0.3122091,0.3122091,0.14788398,0.195404568,0.226627514,0.197230769,0.238617383,0.238617383,0.551600804,0.56951517,0.582137534,0.528849311,0.569187637,0.569187637,0.305843065,0.351152168,0.384017828,0.338510062,0.385800817,0.385800817,0.9401,0.9041,0.884,1.0116,0.9165,0.9165,4.8875,4.8858,7.1924,9.6936,8.6297,8.6297,10.7645,17.9548,22.1303,14.1727,19.5014,19.5014,5,4,3,2,1,0,5,4,3,2,1,0,85.6828,85.6882,82.6468,80.7249,78.2406,78.2406,0.131312426,0.177075252,0.207207453,0.180059401,0.219847008,0.219847008,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49637,AP5,6,0.294810916,0.491979737,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.270942771,0.305428926,0.307087036,0.271754161,0.296671946,0.296671946,0.197197203,0.232808775,0.231411424,0.204801374,0.225416111,0.225416111,0.123451636,0.160188624,0.155735812,0.137848588,0.154160276,0.154160276,0.516395594,0.512392106,0.502955104,0.47741693,0.487513144,0.487513144,0.270942771,0.305428926,0.307087036,0.271754161,0.296671946,0.296671946,1.0593,1.0723,1.1083,1.1734,1.1447,1.1447,5.5933,5.6314,4.2702,8.3133,6.5208,6.5208,7.8676,12.9544,15.6342,10.0575,13.8134,13.8134,5,4,3,2,1,0,5,4,3,2,1,0,83.4113,83.4701,85.8687,82.3735,83.9789,83.9789,0.108861953,0.143950629,0.139203888,0.123391775,0.138349631,0.138349631,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49638,AP5,6,0.241098901,0.452597054,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.244529875,0.264846026,0.269003549,0.238461332,0.233294333,0.233294333,0.175011129,0.196693371,0.199466026,0.175115132,0.168828277,0.168828277,0.105492384,0.128540716,0.129928503,0.111768932,0.10436222,0.10436222,0.496574265,0.47595446,0.467181385,0.456717677,0.442743059,0.442743059,0.244529875,0.264846026,0.269003549,0.238461332,0.233294333,0.233294333,1.1251,1.1855,1.2097,1.2449,1.27,1.27,5.8957,5.9793,5.5429,7.8406,6.2398,6.2398,6.4135,10.351,12.2962,7.8969,10.7739,10.7739,5,4,3,2,1,0,5,4,3,2,1,0,83.3166,83.3983,84.968,82.5839,87.335,87.335,0.092524807,0.114363958,0.115479449,0.099116315,0.092010452,0.092010452,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49639,AP5,6,0.126154873,0.348549997,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.16944215,0.147980798,0.135774871,0.127513235,0.11777827,0.11777827,0.116125275,0.102327488,0.094679155,0.08871834,0.083757565,0.083757565,0.0628084,0.056674177,0.05358344,0.049923445,0.049736861,0.049736861,0.440409357,0.396649129,0.366391383,0.365330592,0.328757568,0.328757568,0.16944215,0.147980798,0.135774871,0.127513235,0.11777827,0.11777827,1.3367,1.4819,1.589,1.5882,1.6989,1.6989,6.7497,6.9034,8.6346,8.6188,7.8933,7.8933,1.9403,1.6234,0.4373,0.232,0.0891,0.0891,5,4,3,2,1,0,5,4,3,2,1,0,79.8944,80.1867,79.3557,80.8871,83.9482,83.9482,0.054912844,0.049991631,0.047561386,0.044470794,0.044640262,0.044640262,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49640,AP5,6,0.124211507,0.376738598,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.18908319,0.163280413,0.152132754,0.126936732,0.108495935,0.108495935,0.129326007,0.11345354,0.105865926,0.086845933,0.074902476,0.074902476,0.069568824,0.063626667,0.059599099,0.046755134,0.041309017,0.041309017,0.467922495,0.413657372,0.396773334,0.395977262,0.358002579,0.358002579,0.18908319,0.163280413,0.152132754,0.126936732,0.108495935,0.108495935,1.2364,1.4119,1.4705,1.4693,1.5775,1.5775,6.3264,6.5189,7.2795,6.2104,5.5564,5.5564,2.6869,3.0278,2.2847,1.3963,1.6618,1.6618,5,4,3,2,1,0,5,4,3,2,1,0,81.8235,82.0427,81.6877,84.8226,88.2628,88.2628,0.060485442,0.05591051,0.052563482,0.04161394,0.037264719,0.037264719,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49641,AP5,6,0.75496909,0.829404785,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.366002817,0.465576009,0.81171825,0.514475311,0.857679988,0.857679988,0.27242744,0.385306002,0.796007212,0.438489268,0.857598523,0.857598523,0.178852062,0.305035995,0.780296173,0.362503225,0.857517057,0.857517057,0.689470388,0.764895915,0.854123381,0.753900928,0.857906527,0.857906527,0.366002817,0.465576009,0.81171825,0.514475311,0.857679988,0.857679988,0.5089,0.4148,0.2891,0.3984,0.2172,0.2172,4.8089,4.8106,4.388,2.7215,2.8773,2.8773,18.7461,32.2097,40.7377,26.2197,36.3073,36.3073,5,4,3,2,1,0,5,4,3,2,1,0,90.271,90.1819,90.3689,91.2196,91.9981,91.9981,0.15885354,0.283745712,0.774943523,0.341288048,0.857488644,0.857488644,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49642,AP5,6,0.378434864,0.654197879,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.336492427,0.372114085,0.377398746,0.371835028,0.383808396,0.383808396,0.252191611,0.289440969,0.287988397,0.293319042,0.300584374,0.300584374,0.167890794,0.206767854,0.198578048,0.214803057,0.217360353,0.217360353,0.597459305,0.636239529,0.668923821,0.607319522,0.666271734,0.666271734,0.336492427,0.372114085,0.377398746,0.371835028,0.383808396,0.383808396,0.7933,0.7262,0.6805,0.7806,0.6567,0.6567,5.0349,5.0242,5.4956,7.3464,6.4111,6.4111,13.746,23.3916,29.2925,18.8646,26.0894,26.0894,5,4,3,2,1,0,5,4,3,2,1,0,86.8301,86.824,86.3714,84.0844,84.5572,84.5572,0.149654496,0.187317645,0.178349628,0.195795218,0.197500948,0.197500948,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49643,AP5,6,0.189949134,0.411446849,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.216581568,0.206323775,0.231033772,0.163332118,0.183155522,0.183155522,0.14886328,0.145222988,0.167204783,0.115090389,0.130574411,0.130574411,0.081144991,0.084122202,0.103375795,0.066848661,0.077993299,0.077993299,0.498569045,0.459881807,0.467161288,0.392670913,0.391610763,0.391610763,0.216581568,0.206323775,0.231033772,0.163332118,0.183155522,0.183155522,1.1106,1.2326,1.2116,1.4634,1.4769,1.4769,4.8587,4.8761,7.2642,7.8557,7.3378,7.3378,5.0445,6.7925,6.9404,3.9227,4.8232,4.8232,5,4,3,2,1,0,5,4,3,2,1,0,87.0332,86.9998,83.6141,83.6179,80.6919,80.6919,0.070291999,0.073597667,0.091179701,0.058957857,0.068764983,0.068764983,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49644,AP5,6,0.132408086,0.385003651,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.21099915,0.176298622,0.1542504,0.148121272,0.115905271,0.113210617,0.143921314,0.12291389,0.104115395,0.099014688,0.078559946,0.078480207,0.076843478,0.069529158,0.053980391,0.049908104,0.041214622,0.043749796,0.477205823,0.39861287,0.376027141,0.390220056,0.38348769,0.374268398,0.21099915,0.176298622,0.1542504,0.148121272,0.115905271,0.113210617,1.2415,1.5034,1.5936,1.5475,1.5431,1.5752,6.6059,7.3598,4.476,3.9384,4.0822,3.3905,1.6744,1.4332,0.4171,0.2926,0.1779,0.0589,5,4,3,2,1,0,5,4,3,2,1,0,69.5626,68.8713,67.0754,68.1573,81.1462,82.4876,0.066448531,0.060948541,0.047304412,0.043832022,0.037000649,0.039310656,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49645,AP5,6,0.15754732,0.402869728,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.218443992,0.190744486,0.210492716,0.136017262,0.142922576,0.142922576,0.148514703,0.132739428,0.148534103,0.093592619,0.098832038,0.098832038,0.078585414,0.074734371,0.08657549,0.051167977,0.054741501,0.054741501,0.507628241,0.453461652,0.467198747,0.387881714,0.379437084,0.379437084,0.218443992,0.190744486,0.210492716,0.136017262,0.142922576,0.142922576,1.0791,1.2532,1.215,1.486,1.5176,1.5176,4.9268,5.0048,6.4437,5.3303,5.2286,5.2286,4.6536,5.805,5.4636,2.8617,3.2285,3.2285,5,4,3,2,1,0,5,4,3,2,1,0,87.4784,87.3642,84.6396,86.0208,84.933,84.933,0.067799427,0.065295257,0.075773946,0.045331398,0.04837992,0.04837992,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49646,AP5,6,0.254938976,0.45296859,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.243759312,0.271732849,0.263589614,0.241680684,0.253924147,0.253924147,0.174822883,0.202620076,0.193241513,0.179705622,0.188223792,0.188223792,0.105886455,0.133507303,0.122893411,0.117730561,0.122523437,0.122523437,0.492528142,0.483083938,0.464150264,0.445260402,0.444758034,0.444758034,0.243759312,0.271732849,0.263589614,0.241680684,0.253924147,0.253924147,1.1422,1.1669,1.2265,1.2835,1.2789,1.2789,5.7796,5.815,4.3355,9.3673,7.2031,7.2031,6.4014,10.3634,12.2667,7.8948,10.8061,10.8061,5,4,3,2,1,0,5,4,3,2,1,0,82.4368,82.5244,85.3793,80.6594,83.2256,83.2256,0.092955168,0.118954582,0.108714413,0.104922136,0.108959125,0.108959125,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49647,AP5,6,0.356701944,0.533978513,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.287898286,0.334000106,0.369741053,0.325332348,0.368307199,0.368307199,0.212053827,0.257918904,0.294186425,0.257830583,0.297684164,0.297684164,0.136209368,0.181837702,0.218631798,0.190328817,0.227061129,0.227061129,0.530993483,0.544328263,0.550361022,0.503553908,0.534776185,0.534776185,0.287898286,0.334000106,0.369741053,0.325332348,0.368307199,0.368307199,1.0079,0.9774,0.9688,1.0931,1.0135,1.0135,4.9097,4.8958,7.8163,11.262,9.8219,9.8219,9.7148,16.1143,19.7709,12.6626,17.4009,17.4009,5,4,3,2,1,0,5,4,3,2,1,0,85.1546,85.1876,81.5556,78.2412,76.8647,76.8647,0.120646961,0.164250516,0.199964478,0.173893144,0.209092315,0.209092315,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49648,AP5,6,0.307010842,0.498661361,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.274136857,0.31289542,0.316641422,0.2843234,0.310643039,0.310643039,0.200253138,0.239527508,0.239849895,0.217190423,0.239016094,0.239016094,0.126369419,0.166159596,0.163058369,0.150057446,0.167389148,0.167389148,0.517556872,0.518986615,0.509499958,0.480782922,0.495163951,0.495163951,0.274136857,0.31289542,0.316641422,0.2843234,0.310643039,0.310643039,1.0555,1.0531,1.0906,1.1638,1.1219,1.1219,5.4678,5.4771,4.3326,9.1276,7.1816,7.1816,8.2268,13.6126,16.52,10.6377,14.6296,14.6296,5,4,3,2,1,0,5,4,3,2,1,0,83.4845,83.5527,85.729,81.1064,83.0329,83.0329,0.111593856,0.149572299,0.146042775,0.135049718,0.150997372,0.150997372,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49649,AP5,6,0.25980594,0.44356489,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.231593827,0.263096034,0.270480158,0.260955752,0.259650852,0.259650852,0.165558701,0.194915695,0.2014433,0.199942416,0.195636771,0.195636771,0.099523575,0.126735357,0.132406443,0.13892908,0.13162269,0.13162269,0.478724077,0.472854624,0.456573352,0.440611105,0.434807351,0.434807351,0.231593827,0.263096034,0.270480158,0.260955752,0.259650852,0.259650852,1.1864,1.1991,1.2456,1.306,1.3055,1.3055,5.6281,5.6207,6.2687,12.3405,9.651,9.651,6.3487,10.311,12.3103,7.9444,10.8752,10.8752,5,4,3,2,1,0,5,4,3,2,1,0,82.8494,82.9741,83.3755,75.9566,81.4384,81.4384,0.087342692,0.112645309,0.117884428,0.125280022,0.117830093,0.117830093,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49650,AP5,6,0.196754103,0.428987847,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.247265411,0.235800955,0.216966743,0.152081962,0.222953571,0.180925662,0.174674341,0.171658926,0.154387187,0.104169769,0.160485106,0.125762124,0.102083271,0.107516896,0.09180763,0.056257576,0.098016642,0.070598585,0.50693481,0.461947878,0.449286326,0.407049388,0.446049068,0.409810774,0.247265411,0.235800955,0.216966743,0.152081962,0.222953571,0.180925662,1.1028,1.2441,1.2906,1.4279,1.3113,1.4297,6.6246,7.0224,4.4489,3.7036,6.2986,3.7481,4.8309,6.6706,6.8449,4.097,5.7082,5.2694,5,4,3,2,1,0,5,4,3,2,1,0,80.6626,80.1202,81.8506,86.0427,76.6525,81.5986,0.089031283,0.095021189,0.080534842,0.049463357,0.086315846,0.061770138,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49651,AP5,6,0.211910559,0.448777024,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.284482287,0.24964464,0.202233167,0.190712138,0.205273,0.205273,0.197092924,0.176963445,0.13817558,0.130254816,0.136505549,0.136505549,0.109703562,0.10428225,0.074117994,0.069797493,0.067738098,0.067738098,0.50182754,0.421631635,0.415454852,0.401637474,0.461251156,0.461251156,0.284482287,0.24964464,0.202233167,0.190712138,0.205273,0.205273,1.2016,1.4651,1.4757,1.5195,1.3216,1.3216,13.2182,13.5384,11.5793,11.2316,10.2035,10.2035,1.1393,1.0531,0.3734,0.1959,0.1205,0.1205,5,4,3,2,1,0,5,4,3,2,1,0,36.7131,36.669,54.456,57.0983,57.9346,57.9346,0.093389463,0.089966189,0.062884462,0.059258888,0.056635668,0.056635668,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49652,AP5,6,0.087601311,0.383173226,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.123624887,0.129914659,0.117246385,0.102207031,0.071512706,0.071512706,0.083047353,0.086835228,0.078300184,0.069228202,0.050532878,0.050532878,0.04246982,0.043755796,0.039353984,0.036249373,0.02955305,0.02955305,0.421773779,0.434900157,0.430489048,0.400838336,0.362248896,0.362248896,0.123624887,0.129914659,0.117246385,0.102207031,0.071512706,0.071512706,1.3793,1.3386,1.352,1.4484,1.5511,1.5511,2.7322,2.7333,2.5137,2.4811,2.8069,2.8069,2.5514,2.4272,1.9913,1.8405,1.0189,1.0189,5,4,3,2,1,0,5,4,3,2,1,0,89.583,89.1536,90.3221,90.9199,93.8538,93.8538,0.037914397,0.038886646,0.035374211,0.033038575,0.028036193,0.028036193,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49653,AP5,6,0.098615579,0.388207718,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.141281084,0.142200231,0.125019339,0.110553347,0.08272959,0.08272959,0.09508842,0.095559913,0.083652314,0.074817287,0.057368227,0.057368227,0.048895757,0.048919595,0.042285289,0.039081228,0.032006864,0.032006864,0.431499631,0.434333575,0.428427457,0.3997905,0.369811667,0.369811667,0.141281084,0.142200231,0.125019339,0.110553347,0.08272959,0.08272959,1.356,1.3487,1.3655,1.4576,1.5396,1.5396,3.3973,3.405,3.0518,3.1004,3.2339,3.2339,2.4697,2.3304,1.808,1.6557,0.9158,0.9158,5,4,3,2,1,0,5,4,3,2,1,0,86.2868,85.9298,87.9218,88.6246,91.7778,91.7778,0.043126309,0.043122423,0.037722854,0.035277718,0.029850626,0.029850626,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49654,AP5,6,0.189065702,0.428568396,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.33396016,0.305346402,0.292386812,0.161984437,0.148301429,0.148301429,0.253648163,0.233028721,0.216083684,0.11159954,0.101945551,0.101945551,0.173336165,0.16071104,0.139780556,0.061214643,0.055589674,0.055589674,0.551667015,0.508681743,0.523330217,0.421603934,0.393266855,0.393266855,0.33396016,0.305346402,0.292386812,0.161984437,0.148301429,0.148301429,0.976,1.1143,1.0596,1.3985,1.5111,1.5111,8.7754,8.6852,7.6013,6.3519,6.7865,6.7865,7.7547,7.7956,6.5619,2.1656,0.8291,0.8291,5,4,3,2,1,0,5,4,3,2,1,0,68.7617,68.7885,74.5664,79.9401,76.0261,76.0261,0.155408545,0.144494024,0.123960421,0.053702732,0.048976507,0.048976507,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
49655,AP5,6,0.175436458,0.45023264,50,0.01,0.1,0.1,0.3,0.5,0.7,1,2,0.254158381,0.233655198,0.169160382,0.141138213,0.166666399,0.166666399,0.178021268,0.16685338,0.118087789,0.0980283,0.111014514,0.111014514,0.101884155,0.100051562,0.067015196,0.054918386,0.05536263,0.05536263,0.470516542,0.415982358,0.413950955,0.388399487,0.469036205,0.469036205,0.254158381,0.233655198,0.169160382,0.141138213,0.166666399,0.166666399,1.2999,1.4786,1.4503,1.5254,1.256,1.256,13.7591,14.0647,11.2912,8.7167,7.0066,7.0066,0.9593,0.9537,0.2562,0.1287,0.0954,0.0954,5,4,3,2,1,0,5,4,3,2,1,0,46.8576,46.8398,72.6741,77.307,78.86,78.86,0.087380308,0.086739951,0.058870858,0.048609087,0.048195967,0.048195967,0.0425,0.0425,0.0425,0.0225,0.0225,0,0.1,0.3,0.5,0.7,1,2,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
